id_evento,archivo_principal,categoria,origen,fecha_raw,lat,lon,dispositivo,duracion_seg,fecha_dt,hora,dia_semana,cantidad,dia_nombre_es
IMG_5314,IMG_5314.mov,Video,Interno (Captura Propia),2025-05-03 16:21:24,-34.999855555555555,-58.02607777777778,Apple iPhone 15,2 sec 800 ms,2025-05-03 16:21:24,16.0,Saturday,1,Sábado
IMG_5315,IMG_5315.mov,Video,Interno (Captura Propia),2025-05-03 16:21:27,-34.99998611111111,-58.02598888888889,Apple iPhone 15,1 sec 431 ms,2025-05-03 16:21:27,16.0,Saturday,1,Sábado
IMG_5326,IMG_5326.HEIC,Video,Interno (Captura Propia),2025:05:04 12:39:15,-34.59988888888889,-58.39109166666667,Apple iPhone 15,2 sec 305 ms,2025-05-04 12:39:15,12.0,Sunday,1,Domingo
IMG_5327,IMG_5327.xmp,Video,Interno (Captura Propia),2025:05:04 12:39:18,-34.59986111111111,-58.391075,Apple iPhone 15,2 sec 836 ms,2025-05-04 12:39:18,12.0,Sunday,1,Domingo
IMG_5330,IMG_5330.xmp,Video,Interno (Captura Propia),2025:05:04 14:42:33,-34.61175277777778,-58.41014444444444,Apple iPhone 15,,2025-05-04 14:42:33,14.0,Sunday,1,Domingo
IMG_5331,IMG_5331.xmp,Video,Interno (Captura Propia),2025:05:04 14:42:40,-34.61173888888889,-58.41011111111111,Apple iPhone 15,1 sec 921 ms,2025-05-04 14:42:40,14.0,Sunday,1,Domingo
IMG_5332,IMG_5332.xmp,Video,Interno (Captura Propia),2025:05:04 15:42:48,-34.61188055555556,-58.410152777777775,Apple iPhone 15,2 sec 811 ms,2025-05-04 15:42:48,15.0,Sunday,1,Domingo
IMG_5333,IMG_5333.xmp,Video,Interno (Captura Propia),2025:05:04 15:42:49,-34.61186666666667,-58.41013611111111,Apple iPhone 15,2 sec 990 ms,2025-05-04 15:42:49,15.0,Sunday,1,Domingo
IMG_5334,IMG_5334.xmp,Video,Interno (Captura Propia),2025:05:04 15:42:51,-34.61186666666667,-58.41013611111111,Apple iPhone 15,1 sec 875 ms,2025-05-04 15:42:51,15.0,Sunday,1,Domingo
IMG_5329,IMG_5329.mov,Video,Interno (Captura Propia),2025-05-04 17:42:17,-34.611825,-58.41015555555556,Apple iPhone 15,2 sec 280 ms,2025-05-04 17:42:17,17.0,Sunday,1,Domingo
IMG_5328,IMG_5328.mov,Video,Interno (Captura Propia),2025-05-04 17:42:17,-34.611825,-58.41015555555556,Apple iPhone 15,2 sec 656 ms,2025-05-04 17:42:17,17.0,Sunday,1,Domingo
IMG_5356,IMG_5356.xmp,Video,Interno (Captura Propia),2025:05:06 18:35:34,-34.59989166666667,-58.39106666666667,Apple iPhone 15,2 sec 266 ms,2025-05-06 18:35:34,18.0,Tuesday,1,Martes
IMG_5357,IMG_5357.HEIC,Video,Interno (Captura Propia),2025:05:06 18:35:40,-34.59993055555556,-58.39110555555556,Apple iPhone 15,2 sec 398 ms,2025-05-06 18:35:40,18.0,Tuesday,1,Martes
IMG_5365,IMG_5365.mov,Video,Interno (Captura Propia),2025-05-07 20:43:50,-34.60001666666667,-58.390972222222224,Apple iPhone 15,2 sec 838 ms,2025-05-07 20:43:50,20.0,Wednesday,1,Miércoles
IMG_5366,IMG_5366.mov,Video,Interno (Captura Propia),2025-05-07 20:44:19,-34.60006388888889,-58.391,Apple iPhone 15,2 sec 205 ms,2025-05-07 20:44:19,20.0,Wednesday,1,Miércoles
IMG_5367,IMG_5367.mov,Video,Interno (Captura Propia),2025-05-08 17:45:45,-34.59796388888889,-58.41175555555555,Apple iPhone 15,1 sec 270 ms,2025-05-08 17:45:45,17.0,Thursday,1,Jueves
IMG_5369,IMG_5369.xmp,Video,Interno (Captura Propia),2025:05:08 23:07:15,-34.57307777777778,-58.407780555555554,Apple iPhone 15,2 sec 40 ms,2025-05-08 23:07:15,23.0,Thursday,1,Jueves
IMG_5370,IMG_5370.mov,Video,Interno (Captura Propia),2025-05-09 02:07:17,-34.573169444444446,-58.4078,Apple iPhone 15,1 sec 586 ms,2025-05-09 02:07:17,2.0,Friday,1,Viernes
IMG_5386,IMG_5386.xmp,Video,Interno (Captura Propia),2025:05:09 15:46:57,-34.59681944444445,-58.37710277777778,Apple iPhone 15,,2025-05-09 15:46:57,15.0,Friday,1,Viernes
IMG_5373,IMG_5373.mov,Video,Interno (Captura Propia),2025-05-09 17:05:37,-34.59758888888889,-58.37892222222222,Apple iPhone 15,1 sec 995 ms,2025-05-09 17:05:37,17.0,Friday,1,Viernes
IMG_5388,IMG_5388.HEIC,Video,Interno (Captura Propia),2025:05:09 18:27:54,-34.59702777777778,-58.377408333333335,Apple iPhone 15,2 sec 253 ms,2025-05-09 18:27:54,18.0,Friday,1,Viernes
IMG_5391,IMG_5391.xmp,Video,Interno (Captura Propia),2025:05:09 18:43:52,-34.59722222222222,-58.37766666666667,Apple iPhone 15,,2025-05-09 18:43:52,18.0,Friday,1,Viernes
IMG_5392,IMG_5392.xmp,Video,Interno (Captura Propia),2025:05:09 18:43:53,-34.59693055555556,-58.37745555555556,Apple iPhone 15,,2025-05-09 18:43:53,18.0,Friday,1,Viernes
IMG_5393,IMG_5393.xmp,Video,Interno (Captura Propia),2025:05:09 18:43:55,-34.59697222222223,-58.377408333333335,Apple iPhone 15,2 sec 151 ms,2025-05-09 18:43:55,18.0,Friday,1,Viernes
IMG_5394,IMG_5394.HEIC,Video,Interno (Captura Propia),2025:05:09 18:43:59,-34.59698055555556,-58.377433333333336,Apple iPhone 15,1 sec 991 ms,2025-05-09 18:43:59,18.0,Friday,1,Viernes
IMG_5395,IMG_5395.HEIC,Video,Interno (Captura Propia),2025:05:09 20:14:42,-34.623755555555555,-58.45299444444445,Apple iPhone 15,,2025-05-09 20:14:42,20.0,Friday,1,Viernes
IMG_5396,IMG_5396.xmp,Imagen,Interno (Captura Propia),2025:05:09 20:14:55,-34.623761111111115,-58.45301944444445,Apple iPhone 15,,2025-05-09 20:14:55,20.0,Friday,1,Viernes
IMG_5398,IMG_5398.HEIC,Video,Interno (Captura Propia),2025:05:09 20:15:49,-34.62375277777778,-58.45308055555556,Apple iPhone 15,1 sec 653 ms,2025-05-09 20:15:49,20.0,Friday,1,Viernes
IMG_5399,IMG_5399.HEIC,Video,Interno (Captura Propia),2025:05:09 20:19:51,-34.62372222222222,-58.453075000000005,Apple iPhone 15,2 sec 95 ms,2025-05-09 20:19:51,20.0,Friday,1,Viernes
IMG_5402,IMG_5402.HEIC,Video,Interno (Captura Propia),2025:05:09 20:20:02,-34.623783333333336,-58.45308333333334,Apple iPhone 15,808 ms,2025-05-09 20:20:02,20.0,Friday,1,Viernes
IMG_5389,IMG_5389.mov,Video,Interno (Captura Propia),2025-05-09 21:28:18,-34.59703055555556,-58.37741388888889,Apple iPhone 15,2 sec 740 ms,2025-05-09 21:28:18,21.0,Friday,1,Viernes
IMG_5390,IMG_5390.xmp,Video,Interno (Captura Propia),2025-05-09 21:28:28,-34.597033333333336,-58.37742222222222,Apple iPhone 15,2 sec 386 ms,2025-05-09 21:28:28,21.0,Friday,1,Viernes
IMG_5397,IMG_5397.xmp,Video,Interno (Captura Propia),2025-05-09 23:15:50,-34.62375277777778,-58.45308055555556,Apple iPhone 15,2 sec 96 ms,2025-05-09 23:15:50,23.0,Friday,1,Viernes
IMG_5400,IMG_5400.mov,Video,Interno (Captura Propia),2025-05-09 23:19:56,-34.62374166666667,-58.45305555555556,Apple iPhone 15,1 sec 851 ms,2025-05-09 23:19:56,23.0,Friday,1,Viernes
IMG_5401,IMG_5401.mov,Video,Interno (Captura Propia),2025-05-09 23:19:59,-34.62374166666667,-58.45305555555556,Apple iPhone 15,2 sec 41 ms,2025-05-09 23:19:59,23.0,Friday,1,Viernes
IMG_5408,IMG_5408.xmp,Video,Interno (Captura Propia),2025:05:10 14:25:55,-34.869075,-58.04356666666666,Apple iPhone 15,2 sec 583 ms,2025-05-10 14:25:55,14.0,Saturday,1,Sábado
IMG_5409,IMG_5409.xmp,Video,Interno (Captura Propia),2025:05:10 14:25:56,-34.869075,-58.04356666666666,Apple iPhone 15,1 sec 873 ms,2025-05-10 14:25:56,14.0,Saturday,1,Sábado
IMG_5419,IMG_5419.HEIC,Video,Interno (Captura Propia),2025:05:10 20:33:19,-34.86986111111111,-58.04151944444444,Apple iPhone 15,2 sec 748 ms,2025-05-10 20:33:19,20.0,Saturday,1,Sábado
IMG_5438,IMG_5438.HEIC,Video,Interno (Captura Propia),2025:05:12 09:07:16,-34.59943888888889,-58.38868611111111,Apple iPhone 15,2 sec 105 ms,2025-05-12 09:07:16,9.0,Monday,1,Lunes
IMG_5439,IMG_5439.HEIC,Video,Interno (Captura Propia),2025:05:12 10:02:34,-34.596894444444445,-58.37751388888889,Apple iPhone 15,2 sec 905 ms,2025-05-12 10:02:34,10.0,Monday,1,Lunes
IMG_5441,IMG_5441.xmp,Video,Interno (Captura Propia),2025:05:12 10:02:57,-34.59690555555556,-58.37748055555556,Apple iPhone 15,2 sec 870 ms,2025-05-12 10:02:57,10.0,Monday,1,Lunes
IMG_5442,IMG_5442.HEIC,Video,Interno (Captura Propia),2025:05:12 10:03:03,-34.59691111111111,-58.37746944444444,Apple iPhone 15,2 sec 271 ms,2025-05-12 10:03:03,10.0,Monday,1,Lunes
IMG_5440,IMG_5440.xmp,Video,Interno (Captura Propia),2025-05-12 13:02:40,-34.596875000000004,-58.377544444444446,Apple iPhone 15,2 sec 271 ms,2025-05-12 13:02:40,13.0,Monday,1,Lunes
IMG_5444,IMG_5444.HEIC,Video,Interno (Captura Propia),2025:05:12 18:35:39,-34.600005555555555,-58.391016666666665,Apple iPhone 15,2 sec 333 ms,2025-05-12 18:35:39,18.0,Monday,1,Lunes
IMG_5447,IMG_5447.xmp,Video,Interno (Captura Propia),2025:05:13 10:57:23,-34.59704166666667,-58.37645277777778,Apple iPhone 15,,2025-05-13 10:57:23,10.0,Tuesday,1,Martes
IMG_5448,IMG_5448.mov,Video,Interno (Captura Propia),2025:05:13 12:03:18,-34.59705,-58.37651111111112,Apple iPhone 15,,2025-05-13 12:03:18,12.0,Tuesday,1,Martes
IMG_5450,IMG_5450.xmp,Video,Interno (Captura Propia),2025:05:13 12:15:37,-34.59705833333334,-58.37656666666667,Apple iPhone 15,2 sec 545 ms,2025-05-13 12:15:37,12.0,Tuesday,1,Martes
IMG_5451,IMG_5451.xmp,Video,Interno (Captura Propia),2025:05:13 12:15:40,-34.59706111111112,-58.37648333333333,Apple iPhone 15,,2025-05-13 12:15:40,12.0,Tuesday,1,Martes
IMG_5452,IMG_5452.HEIC,Video,Interno (Captura Propia),2025:05:13 12:16:09,-34.59705,-58.376475,Apple iPhone 15,2 sec 250 ms,2025-05-13 12:16:09,12.0,Tuesday,1,Martes
IMG_5453,IMG_5453.HEIC,Video,Interno (Captura Propia),2025:05:13 12:16:47,-34.59703888888889,-58.37653611111112,Apple iPhone 15,2 sec 255 ms,2025-05-13 12:16:47,12.0,Tuesday,1,Martes
IMG_5454,IMG_5454.HEIC,Video,Interno (Captura Propia),2025:05:13 12:16:53,-34.59705277777778,-58.376530555555554,Apple iPhone 15,,2025-05-13 12:16:53,12.0,Tuesday,1,Martes
IMG_5455,IMG_5455.HEIC,Video,Interno (Captura Propia),2025:05:13 12:16:58,-34.59704166666667,-58.376475,Apple iPhone 15,,2025-05-13 12:16:58,12.0,Tuesday,1,Martes
IMG_5457,IMG_5457.xmp,Video,Interno (Captura Propia),2025:05:13 12:24:42,-34.59705833333334,-58.376475,Apple iPhone 15,2 sec 778 ms,2025-05-13 12:24:42,12.0,Tuesday,1,Martes
IMG_5449,IMG_5449.mov,Video,Interno (Captura Propia),2025-05-13 15:13:16,-34.59700277777778,-58.37643888888889,Apple iPhone 15,2 sec 171 ms,2025-05-13 15:13:16,15.0,Tuesday,1,Martes
IMG_5456,IMG_5456.xmp,Video,Interno (Captura Propia),2025-05-13 15:17:00,-34.59704166666667,-58.376475,Apple iPhone 15,2 sec 421 ms,2025-05-13 15:17:00,15.0,Tuesday,1,Martes
IMG_5458,IMG_5458.mov,Video,Interno (Captura Propia),2025-05-13 15:24:51,-34.59705277777778,-58.37650277777778,Apple iPhone 15,2 sec 316 ms,2025-05-13 15:24:51,15.0,Tuesday,1,Martes
IMG_5464,IMG_5464.mov,Video,Interno (Captura Propia),2025-05-15 18:25:25,-34.59681944444445,-58.37710277777778,Apple iPhone 15,1 sec 731 ms,2025-05-15 18:25:25,18.0,Thursday,1,Jueves
IMG_5474,IMG_5474.mov,Video,Interno (Captura Propia),2025:05:17 12:04:42,-34.599961111111114,-58.39095555555556,Apple iPhone 15,,2025-05-17 12:04:42,12.0,Saturday,1,Sábado
IMG_5478,IMG_5478.HEIC,Video,Interno (Captura Propia),2025:05:17 12:14:49,-34.59995555555556,-58.39106388888889,Apple iPhone 15,1 sec 188 ms,2025-05-17 12:14:49,12.0,Saturday,1,Sábado
IMG_5479,IMG_5479.HEIC,Video,Interno (Captura Propia),2025:05:17 12:23:54,-34.59995277777778,-58.39106388888889,Apple iPhone 15,,2025-05-17 12:23:54,12.0,Saturday,1,Sábado
IMG_5482,IMG_5482.xmp,Video,Interno (Captura Propia),2025:05:17 13:17:12,-34.59995555555556,-58.39106666666667,Apple iPhone 15,2 sec 833 ms,2025-05-17 13:17:12,13.0,Saturday,1,Sábado
IMG_5483,IMG_5483.xmp,Video,Interno (Captura Propia),2025:05:17 13:17:21,-34.59995555555556,-58.39106666666667,Apple iPhone 15,,2025-05-17 13:17:21,13.0,Saturday,1,Sábado
IMG_5484,IMG_5484.xmp,Video,Interno (Captura Propia),2025:05:17 13:20:43,-34.59995555555556,-58.39106666666667,Apple iPhone 15,,2025-05-17 13:20:43,13.0,Saturday,1,Sábado
IMG_5485,IMG_5485.xmp,Video,Interno (Captura Propia),2025:05:17 13:23:48,-34.59995555555556,-58.39106666666667,Apple iPhone 15,2 sec 100 ms,2025-05-17 13:23:48,13.0,Saturday,1,Sábado
IMG_5477,IMG_5477.mov,Video,Interno (Captura Propia),2025-05-17 15:14:43,-34.59995555555556,-58.39106388888889,Apple iPhone 15,905 ms,2025-05-17 15:14:43,15.0,Saturday,1,Sábado
IMG_5497,IMG_5497.HEIC,Video,Interno (Captura Propia),2025:05:18 16:47:50,-34.62385833333333,-58.36533055555556,Apple iPhone 15,1 sec 536 ms,2025-05-18 16:47:50,16.0,Sunday,1,Domingo
IMG_5511,IMG_5511.mov,Video,Interno (Captura Propia),2025:05:19 15:15:04,-34.59697777777778,-58.37733055555556,Apple iPhone 15,,2025-05-19 15:15:04,15.0,Monday,1,Lunes
IMG_5512,IMG_5512.mov,Video,Interno (Captura Propia),2025-05-19 18:15:07,-34.59697777777778,-58.37733055555556,Apple iPhone 15,1 sec 708 ms,2025-05-19 18:15:07,18.0,Monday,1,Lunes
IMG_5517,IMG_5517.mov,Video,Interno (Captura Propia),2025-05-19 22:29:31,-34.599961111111114,-58.39108333333333,Apple iPhone 15,2 sec 265 ms,2025-05-19 22:29:31,22.0,Monday,1,Lunes
IMG_5520,IMG_5520.HEIC,Video,Interno (Captura Propia),2025:05:20 18:07:21,-34.60010277777778,-58.39110555555556,Apple iPhone 15,2 sec 671 ms,2025-05-20 18:07:21,18.0,Tuesday,1,Martes
IMG_5521,IMG_5521.xmp,Video,Interno (Captura Propia),2025:05:20 18:07:40,-34.60008333333334,-58.39106666666667,Apple iPhone 15,2 sec 840 ms,2025-05-20 18:07:40,18.0,Tuesday,1,Martes
IMG_5522,IMG_5522.xmp,Video,Interno (Captura Propia),2025:05:20 18:07:43,-34.60024722222222,-58.39126944444445,Apple iPhone 15,2 sec 841 ms,2025-05-20 18:07:43,18.0,Tuesday,1,Martes
IMG_5523,IMG_5523.xmp,Video,Interno (Captura Propia),2025:05:20 18:07:47,-34.60011388888889,-58.391041666666666,Apple iPhone 15,2 sec 71 ms,2025-05-20 18:07:47,18.0,Tuesday,1,Martes
IMG_5524,IMG_5524.xmp,Video,Interno (Captura Propia),2025:05:20 18:07:59,-34.60007777777778,-58.39103611111111,Apple iPhone 15,2 sec 71 ms,2025-05-20 18:07:59,18.0,Tuesday,1,Martes
IMG_5526,IMG_5526.HEIC,Video,Interno (Captura Propia),2025:05:20 18:08:21,-34.60007777777778,-58.391075,Apple iPhone 15,2 sec 171 ms,2025-05-20 18:08:21,18.0,Tuesday,1,Martes
IMG_5527,IMG_5527.HEIC,Video,Interno (Captura Propia),2025:05:20 18:08:47,-34.600097222222225,-58.39118888888889,Apple iPhone 15,2 sec 506 ms,2025-05-20 18:08:47,18.0,Tuesday,1,Martes
IMG_5530,IMG_5530.HEIC,Video,Interno (Captura Propia),2025:05:20 18:09:22,-34.600144444444446,-58.39113611111111,Apple iPhone 15,2 sec 943 ms,2025-05-20 18:09:22,18.0,Tuesday,1,Martes
IMG_5531,IMG_5531.HEIC,Video,Interno (Captura Propia),2025:05:20 18:09:30,-34.600147222222226,-58.39113888888889,Apple iPhone 15,2 sec 736 ms,2025-05-20 18:09:30,18.0,Tuesday,1,Martes
IMG_5532,IMG_5532.xmp,Video,Interno (Captura Propia),2025:05:20 18:09:43,-34.60008888888889,-58.39109166666667,Apple iPhone 15,2 sec 158 ms,2025-05-20 18:09:43,18.0,Tuesday,1,Martes
IMG_5525,IMG_5525.xmp,Video,Interno (Captura Propia),2025-05-20 21:08:14,-34.60005833333334,-58.39106666666667,Apple iPhone 15,2 sec 906 ms,2025-05-20 21:08:14,21.0,Tuesday,1,Martes
IMG_5528,IMG_5528.mov,Video,Interno (Captura Propia),2025-05-20 21:09:08,-34.60006388888889,-58.39112222222222,Apple iPhone 15,2 sec 780 ms,2025-05-20 21:09:08,21.0,Tuesday,1,Martes
IMG_5529,IMG_5529.mov,Video,Interno (Captura Propia),2025-05-20 21:09:13,-34.60010277777778,-58.39112222222222,Apple iPhone 15,2 sec 341 ms,2025-05-20 21:09:13,21.0,Tuesday,1,Martes
IMG_5536,IMG_5536.xmp,Video,Interno (Captura Propia),2025:05:21 14:18:23,-34.59990555555556,-58.38658888888889,Apple iPhone 15,2 sec 80 ms,2025-05-21 14:18:23,14.0,Wednesday,1,Miércoles
IMG_5537,IMG_5537.xmp,Video,Interno (Captura Propia),2025:05:22 14:04:38,-34.59694722222223,-58.37746944444444,Apple iPhone 15,,2025-05-22 14:04:38,14.0,Thursday,1,Jueves
IMG_5540,IMG_5540.xmp,Video,Interno (Captura Propia),2025:05:22 14:18:59,-34.59692777777778,-58.37749166666666,Apple iPhone 15,3 sec 10 ms,2025-05-22 14:18:59,14.0,Thursday,1,Jueves
IMG_5541,IMG_5541.xmp,Video,Interno (Captura Propia),2025:05:22 14:19:05,-34.59710277777778,-58.37728055555556,Apple iPhone 15,1 sec 351 ms,2025-05-22 14:19:05,14.0,Thursday,1,Jueves
IMG_5543,IMG_5543.xmp,Video,Interno (Captura Propia),2025:05:22 14:25:31,-34.59705277777778,-58.377475,Apple iPhone 15,2 sec 806 ms,2025-05-22 14:25:31,14.0,Thursday,1,Jueves
IMG_5546,IMG_5546.xmp,Video,Interno (Captura Propia),2025:05:22 14:27:55,-34.597,-58.37748055555556,Apple iPhone 15,2 sec 240 ms,2025-05-22 14:27:55,14.0,Thursday,1,Jueves
IMG_5547,IMG_5547.HEIC,Video,Interno (Captura Propia),2025:05:22 14:29:57,-34.59700277777778,-58.37745,Apple iPhone 15,2 sec 841 ms,2025-05-22 14:29:57,14.0,Thursday,1,Jueves
IMG_5550,IMG_5550.xmp,Video,Interno (Captura Propia),2025:05:22 14:53:35,-34.597,-58.377475,Apple iPhone 15,2 sec 705 ms,2025-05-22 14:53:35,14.0,Thursday,1,Jueves
IMG_5551,IMG_5551.HEIC,Video,Interno (Captura Propia),2025:05:22 15:02:33,-34.596988888888895,-58.37746111111111,Apple iPhone 15,,2025-05-22 15:02:33,15.0,Thursday,1,Jueves
IMG_5538,IMG_5538.mov,Video,Interno (Captura Propia),2025-05-22 17:04:41,-34.59694722222223,-58.37746944444444,Apple iPhone 15,2 sec 541 ms,2025-05-22 17:04:41,17.0,Thursday,1,Jueves
IMG_5539,IMG_5539.mov,Video,Interno (Captura Propia),2025-05-22 17:18:57,-34.59692777777778,-58.37749166666666,Apple iPhone 15,2 sec 853 ms,2025-05-22 17:18:57,17.0,Thursday,1,Jueves
IMG_5542,IMG_5542.xmp,Video,Interno (Captura Propia),2025-05-22 17:25:29,-34.59705277777778,-58.377475,Apple iPhone 15,2 sec 758 ms,2025-05-22 17:25:29,17.0,Thursday,1,Jueves
IMG_5544,IMG_5544.xmp,Video,Interno (Captura Propia),2025-05-22 17:25:33,-34.59693611111111,-58.377341666666666,Apple iPhone 15,2 sec 771 ms,2025-05-22 17:25:33,17.0,Thursday,1,Jueves
IMG_5545,IMG_5545.xmp,Video,Interno (Captura Propia),2025-05-22 17:27:52,-34.597,-58.37748055555556,Apple iPhone 15,1 sec 973 ms,2025-05-22 17:27:52,17.0,Thursday,1,Jueves
IMG_5548,IMG_5548.mov,Video,Interno (Captura Propia),2025-05-22 17:38:25,-34.597011111111115,-58.37746111111111,Apple iPhone 15,2 sec 451 ms,2025-05-22 17:38:25,17.0,Thursday,1,Jueves
IMG_5552,IMG_5552.xmp,Video,Interno (Captura Propia),2025-05-22 18:02:36,-34.59695555555556,-58.37724722222222,Apple iPhone 15,2 sec 416 ms,2025-05-22 18:02:36,18.0,Thursday,1,Jueves
IMG_5554,IMG_5554.xmp,Video,Interno (Captura Propia),2025-05-22 18:51:17,-34.597,-58.377316666666665,Apple iPhone 15,2 sec 771 ms,2025-05-22 18:51:17,18.0,Thursday,1,Jueves
IMG_5555,IMG_5555.xmp,Video,Interno (Captura Propia),2025-05-22 18:51:21,-34.597,-58.377316666666665,Apple iPhone 15,2 sec 238 ms,2025-05-22 18:51:21,18.0,Thursday,1,Jueves
IMG_5556,IMG_5556.xmp,Video,Interno (Captura Propia),2025:05:22 20:48:59,-34.59995277777778,-58.39100277777778,Apple iPhone 15,,2025-05-22 20:48:59,20.0,Thursday,1,Jueves
IMG_5557,IMG_5557.xmp,Video,Interno (Captura Propia),2025:05:22 20:49:06,-34.59995277777778,-58.39100277777778,Apple iPhone 15,,2025-05-22 20:49:06,20.0,Thursday,1,Jueves
IMG_5560,IMG_5560.mov,Video,Interno (Captura Propia),2025:05:22 22:14:28,-34.59759444444445,-58.3789,Apple iPhone 15,,2025-05-22 22:14:28,22.0,Thursday,1,Jueves
IMG_5561,IMG_5561.HEIC,Video,Interno (Captura Propia),2025:05:22 22:25:38,-34.59758888888889,-58.37895555555556,Apple iPhone 15,1 sec 640 ms,2025-05-22 22:25:38,22.0,Thursday,1,Jueves
IMG_5562,IMG_5562.mov,Video,Interno (Captura Propia),2025:05:22 22:25:41,-34.59758055555556,-58.37891666666667,Apple iPhone 15,,2025-05-22 22:25:41,22.0,Thursday,1,Jueves
IMG_5559,IMG_5559.mov,Video,Interno (Captura Propia),2025-05-23 01:03:58,-34.59758333333333,-58.37893611111111,Apple iPhone 15,2 sec 821 ms,2025-05-23 01:03:58,1.0,Friday,1,Viernes
IMG_5563,IMG_5563.mov,Video,Interno (Captura Propia),2025-05-23 02:13:16,-34.59762222222223,-58.37896666666667,Apple iPhone 15,2 sec 901 ms,2025-05-23 02:13:16,2.0,Friday,1,Viernes
IMG_5564,IMG_5564.mov,Video,Interno (Captura Propia),2025-05-23 02:13:17,-34.59762222222223,-58.378972222222224,Apple iPhone 15,1 sec 838 ms,2025-05-23 02:13:17,2.0,Friday,1,Viernes
IMG_5567,IMG_5567.HEIC,Video,Interno (Captura Propia),2025:05:25 14:24:04,-34.869927777777775,-58.0416,Apple iPhone 15,1 sec 806 ms,2025-05-25 14:24:04,14.0,Sunday,1,Domingo
IMG_5588,IMG_5588.HEIC,Video,Interno (Captura Propia),2025:05:27 21:19:41,-34.911880555555555,-57.93960277777777,Apple iPhone 15,,2025-05-27 21:19:41,21.0,Tuesday,1,Martes
IMG_5589,IMG_5589.HEIC,Video,Interno (Captura Propia),2025:05:27 21:21:28,-34.9119,-57.93957222222222,Apple iPhone 15,2 sec 938 ms,2025-05-27 21:21:28,21.0,Tuesday,1,Martes
IMG_5590,IMG_5590.xmp,Video,Interno (Captura Propia),2025-05-28 00:21:30,-34.91184722222222,-57.93957777777777,Apple iPhone 15,2 sec 211 ms,2025-05-28 00:21:30,0.0,Wednesday,1,Miércoles
IMG_5599,IMG_5599.mov,Video,Interno (Captura Propia),2025-05-28 22:15:08,-34.60593333333333,-58.37396666666667,Apple iPhone 15,2 sec 105 ms,2025-05-28 22:15:08,22.0,Wednesday,1,Miércoles
IMG_5600,IMG_5600.mov,Video,Interno (Captura Propia),2025:05:29 20:54:01,-34.59998055555556,-58.39105277777778,Apple iPhone 15,,2025-05-29 20:54:01,20.0,Thursday,1,Jueves
IMG_5601,IMG_5601.mov,Video,Interno (Captura Propia),2025:05:29 20:55:06,-34.599983333333334,-58.39105555555555,Apple iPhone 15,,2025-05-29 20:55:06,20.0,Thursday,1,Jueves
IMG_5603,IMG_5603.HEIC,Video,Interno (Captura Propia),2025:05:30 11:59:18,-34.59120277777778,-58.39063333333333,Apple iPhone 15,1 sec 771 ms,2025-05-30 11:59:18,11.0,Friday,1,Viernes
IMG_5606,IMG_5606.mov,Video,Interno (Captura Propia),2025-05-30 21:01:30,-34.59838888888889,-58.38966111111111,Apple iPhone 15,2 sec 821 ms,2025-05-30 21:01:30,21.0,Friday,1,Viernes
IMG_5607,IMG_5607.mov,Video,Interno (Captura Propia),2025-05-30 21:01:41,-34.5983,-58.38963611111111,Apple iPhone 15,2 sec 798 ms,2025-05-30 21:01:41,21.0,Friday,1,Viernes
IMG_5623,IMG_5623.xmp,Video,Interno (Captura Propia),2025:05:31 16:35:28,-34.543505555555555,-58.45578888888889,Apple iPhone 15,2 sec 930 ms,2025-05-31 16:35:28,16.0,Saturday,1,Sábado
IMG_5624,IMG_5624.xmp,Video,Interno (Captura Propia),2025:05:31 16:35:29,-34.5435,-58.45579444444445,Apple iPhone 15,2 sec 811 ms,2025-05-31 16:35:29,16.0,Saturday,1,Sábado
IMG_5625,IMG_5625.xmp,Video,Interno (Captura Propia),2025:05:31 16:35:31,-34.5435,-58.45580277777778,Apple iPhone 15,1 sec 943 ms,2025-05-31 16:35:31,16.0,Saturday,1,Sábado
IMG_5630,IMG_5630.xmp,Imagen,Interno (Captura Propia),2025:06:01 00:45:06,-34.567752777777784,-58.45801666666667,Apple iPhone 15,,2025-06-01 00:45:06,0.0,Sunday,1,Domingo
IMG_5631,IMG_5631.xmp,Imagen,Interno (Captura Propia),2025:06:01 00:45:35,-34.56774166666667,-58.45795,Apple iPhone 15,,2025-06-01 00:45:35,0.0,Sunday,1,Domingo
IMG_5633,IMG_5633.xmp,Video,Interno (Captura Propia),2025:06:01 00:45:52,-34.56774444444445,-58.45798888888889,Apple iPhone 15,2 sec 371 ms,2025-06-01 00:45:52,0.0,Sunday,1,Domingo
IMG_5654,IMG_5654.HEIC,Imagen,Interno (Captura Propia),2025:06:02 18:04:54,-34.588772222222225,-58.375191666666666,Apple iPhone 15,,2025-06-02 18:04:54,18.0,Monday,1,Lunes
IMG_5655,IMG_5655.HEIC,Imagen,Interno (Captura Propia),2025:06:02 18:05:09,-34.58898611111111,-58.37518055555556,Apple iPhone 15,,2025-06-02 18:05:09,18.0,Monday,1,Lunes
IMG_5672,IMG_5672.HEIC,Imagen,Interno (Captura Propia),2025:06:06 13:05:18,-34.59798333333334,-58.37585833333333,Apple iPhone 15,,2025-06-06 13:05:18,13.0,Friday,1,Viernes
